Startup Name,Industry,Yearly Revenue,Valuation Requested,revenue_multiple,inflation_score,inflation_category,ask_percentage,Total Deal Equity,equity_dilution,fairness_index,fairness_category,got_offer
DilFoods,Food and Beverage,700.0,10000.0,14.265335235378032,0.025459713007888077,Fair Market,0.4999500049995001,2.67,2.1700499950005,74.4998500149985,Fair,1
AIKavach/Panoplia,Technology/Software,120.0,4000.0,33.05785123966942,0.0885209188021483,Fair Market,1.2496875781054737,2.5,1.2503124218945263,76.74906273431642,Fair,1
Bartisans,Liquor/Alcohol,143.0,4000.0,27.77777777777778,1.2485567879613415,Above Market,2.499375156210947,0.0,-2.499375156210947,70.49812546863284,Fair,1
Aretto,Manufacturing,700.0,8000.0,11.412268188302424,-0.02907255893470702,Below Market,0.9998750156230471,0.0,-0.9998750156230471,81.99962504686914,Highly Fair,0
Kalakaram,Manufacturing,500.0,2000.0,3.992015968063872,-0.38997976809027857,Below Market,2.498750624687656,6.0,3.501249375312344,86.49625187406296,Highly Fair,1
NabhiSutra,Beauty/Fashion,450.0,2000.0,4.434589800443459,-0.18460208390176994,Below Market,2.998500749625187,0.0,-2.998500749625187,87.99550224887557,Highly Fair,0
Zorko,Food and Beverage,3000.0,15000.0,4.998333888703765,-0.05330782925028673,Below Market,0.9999333377774816,0.0,-0.9999333377774816,87.99980001333245,Highly Fair,1
Tramboo,Fitness/Sports/Outdoors,600.0,1000.0,1.663893510815308,-0.17768437952081725,Below Market,2.997002997002997,4.0,1.0029970029970028,87.991008991009,Highly Fair,1
WeHear,Medical/Health,282.0,25000.0,88.33922261484099,1.5767025207971357,Above Market,0.999960001599936,1.0,3.999840006396749e-05,65.9998800047998,Fair,1
Tiggle,Food and Beverage,150.0,1000.0,6.622516556291391,-0.039502621705980526,Below Market,4.9950049950049955,20.0,15.004995004995004,89.48501498501498,Highly Fair,1
WYLDCard,Technology/Software,120.0,10000.0,82.64462809917356,0.9379004470567585,Fair Market,0.4999500049995001,1.5,1.0000499950005,74.4998500149985,Fair,1
upliance.ai,Lifestyle/Home,330.0,10000.0,30.211480362537763,1.509860419037156,Above Market,0.9999000099990002,0.0,-0.9999000099990002,65.999700029997,Fair,1
PizzaGalleria,Food and Beverage,115.0,5000.0,43.10344827586207,0.27057754590617994,Fair Market,1.999600079984003,0.0,-1.999600079984003,78.998800239952,Fair,0
AiCars,Vehicles/Electrical Vehicles,2.0,5000.0,1000.0,0.0,Below Market,3.999200159968006,0.0,-3.999200159968006,78.99760047990401,Fair,0
RooftopApp,Technology/Software,120.0,5000.0,41.32231404958678,0.23008417351125005,Fair Market,3.999200159968006,0.0,-3.999200159968006,84.99760047990402,Highly Fair,0
GoenchiFeni,Liquor/Alcohol,671.5,2000.0,2.973977695167286,-0.1994175309301059,Below Market,4.997501249375312,15.0,10.002498750624689,93.99250374812594,Highly Fair,1
Arata,Beauty/Fashion,170.0,8000.0,46.78362573099415,1.8120521325315488,Above Market,1.249843769528809,1.33,0.08015623047119114,66.74953130858643,Fair,1
Vecros,Technology/Software,0.0,4000.0,1000.0,,,2.499375156210947,1.0,-1.499375156210947,53.498125468632836,Moderate,1
GudGum,Food and Beverage,180.0,1000.0,5.524861878453039,-0.04883245322181862,Below Market,4.9950049950049955,10.0,5.0049950049950045,89.48501498501498,Highly Fair,1
EvaScalp,Medical/Health,59.0,2500.0,41.666666666666664,0.16963119284494016,Fair Market,1.1995201919232308,1.8,0.6004798080767693,70.59856057576968,Fair,1
Elitty,Beauty/Fashion,113.0,2500.0,21.92982456140351,0.6402557548987983,Fair Market,3.9984006397441023,0.0,-3.9984006397441023,84.9952019192323,Highly Fair,1
HoneyTwigs,Food and Beverage,400.0,2500.0,6.234413965087282,-0.04280141126147656,Below Market,2.9988004798080765,3.0,0.0011995201919234866,87.99640143942423,Highly Fair,1
Koparo,Food and Beverage,450.0,7000.0,15.521064301552109,0.03613314323461206,Fair Market,0.9998571632623912,1.0,0.0001428367376088424,75.99957148978717,Fair,1
2Ballz,Beauty/Fashion,380.0,600.0,1.5748031496062993,-0.31943408064090995,Below Market,4.9916805324459235,0.0,-4.9916805324459235,93.97504159733776,Highly Fair,0
JewelBox,Beauty/Fashion,520.0,5000.0,9.596928982725528,0.05878967386730448,Fair Market,1.999600079984003,6.0,4.000399920015997,78.998800239952,Fair,1
DaakRoom,Business Services,90.0,900.0,9.89010989010989,-0.08209466621310499,Below Market,3.9955604883462823,6.0,2.0044395116537177,84.98668146503884,Highly Fair,1
Nuvedo,Food and Beverage,25.0,1666.666667,64.10256411538461,0.44906556834156064,Fair Market,2.998201078753108,0.0,-2.998201078753108,75.99460323625932,Fair,0
WALK,Medical/Health,110.0,3333.333333,30.030030027027028,-0.18118691507304707,Below Market,1.499550135109422,2.3,0.8004498648905778,83.49865040532826,Highly Fair,1
RajaRaniCoaching,Beauty/Fashion,200.0,2600.0,12.935323383084578,0.21618686388894756,Fair Market,4.998077662437525,0.0,-4.998077662437525,87.99423298731257,Highly Fair,1
DecodeAge,Medical/Health,1100.0,8000.0,7.266121707538601,-0.8674669367639855,Below Market,1.249843769528809,2.25,1.000156230471191,84.24953130858643,Highly Fair,1
ALittleExtra,Beauty/Fashion,122.0,800.0,6.504065040650406,-0.08703135121874556,Below Market,5.992509363295881,7.5,1.5074906367041194,96.97752808988764,Highly Fair,1
Assembly,Beauty/Fashion,1150.0,8500.0,7.38488271068636,-0.04550293678989344,Below Market,0.9998823667803788,0.0,-0.9998823667803788,87.99964710034114,Highly Fair,1
NasherMiles,Beauty/Fashion,5700.0,40000.0,7.016312927556569,-0.06288010714019002,Below Market,0.7499812504687383,1.5,0.7500187495312617,82.74994375140622,Highly Fair,1
AltCo,Food and Beverage,1000.0,7500.0,7.492507492507492,-0.032107883616595896,Below Market,1.9997333688841483,0.0,-1.9997333688841483,90.99920010665244,Highly Fair,0
Without,Beauty/Fashion,380.0,7500.0,19.68503937007874,0.5344195836906526,Fair Market,0.9998666844420744,3.0,2.0001333155579255,75.99960005332622,Fair,1
Kibo,Technology/Software,135.0,6000.0,44.11764705882353,0.2779658626040344,Fair Market,0.9998333611064822,6.0,5.000166638893518,75.99950008331945,Fair,1
VOLD,Food and Beverage,180.0,2500.0,13.812154696132596,0.021607774722759005,Fair Market,1.9992003198720512,10.0,8.00079968012795,68.49760095961615,Fair,1
Quirksmith,Beauty/Fashion,600.0,8000.0,13.311148086522463,0.23390608611609917,Fair Market,0.9998750156230471,0.0,-0.9998750156230471,75.99962504686914,Fair,1
UrbanSpace,Lifestyle/Home,2050.0,18000.0,8.776206728425159,-0.23001568762782798,Below Market,0.9999444475306928,0.0,-0.9999444475306928,87.99983334259208,Highly Fair,1
HyperLab,Fitness/Sports/Outdoors,270.0,1000.0,3.690036900369004,-0.11470199252816275,Below Market,0.999000999000999,1.0,0.0009990009990009652,81.997002997003,Highly Fair,1
EcoBiotraps,Green/CleanTech,84.0,2500.0,29.41176470588235,1.8609625668449195,Above Market,1.9992003198720512,0.0,-1.9992003198720512,62.99760095961615,Fair,1
Hoora,Technology/Software,120.0,4000.0,33.05785123966942,0.0885209188021483,Fair Market,1.9995001249687576,0.0,-1.9995001249687576,78.99850037490627,Fair,0
YesMadam,Beauty/Fashion,5000.0,30000.0,5.9988002399520095,-0.1108533597382362,Below Market,0.4999833338888704,2.0,1.5000166661111296,81.9999500016666,Highly Fair,1
Zerodor,Lifestyle/Home,280.0,3333.333333,11.862396202846975,0.020486704776540236,Fair Market,2.999100270218844,0.0,-2.999100270218844,81.99730081065653,Highly Fair,1
ToffeeCoffeeRoasters,Food and Beverage,230.0,3000.0,12.987012987012989,0.014594245533472069,Fair Market,1.9993335554815064,2.33,0.3306664445184937,72.99800066644451,Fair,1
PushSports,Fitness/Sports/Outdoors,900.0,8000.0,8.879023307436182,0.04659693215530561,Fair Market,0.9998750156230471,4.0,3.000124984376953,71.49962504686914,Fair,1
ORBO,Technology/Software,120.0,13333.33333,110.19283743801653,1.4097779622818862,Above Market,0.7499437544059055,1.0,0.25005624559409445,65.24983126321771,Fair,1
CannazoIndia,Beauty/Fashion,50.0,3000.0,58.8235294117647,2.3797043569903207,Significantly Overvalued,4.998333888703765,0.0,-4.998333888703765,59.99500166611129,Moderate,1
Chefling,Food and Beverage,20.0,400.0,19.047619047619047,0.06610810920203185,Fair Market,9.975062344139651,16.0,6.024937655860349,91.07481296758104,Highly Fair,1
IntenseFocus,Beauty/Fashion,825.0,10000.0,12.106537530266344,0.177111623303458,Fair Market,4.999500049995,0.0,-4.999500049995,87.998500149985,Highly Fair,0
MilletAmma,Food and Beverage,220.0,3333.333333,15.082956257918552,0.03240931795935871,Fair Market,2.999100270218844,0.0,-2.999100270218844,81.99730081065653,Highly Fair,0
D'chica,Beauty/Fashion,1030.0,8000.0,7.759456838021339,-0.027842676189470107,Below Market,0.9998750156230471,2.0,1.0001249843769529,87.99962504686914,Highly Fair,1
Refit,Electronics,18700.0,40000.0,2.1389230522431957,2.083039821979754,Significantly Overvalued,0.4999875003124922,1.0,0.5000124996875078,53.99996250093747,Moderate,1
HouseOfBeautyIndia,Beauty/Fashion,380.0,3000.0,7.874015748031496,-0.02244150174297517,Below Market,4.998333888703765,0.0,-4.998333888703765,93.99500166611129,Highly Fair,0
Artinci,Food and Beverage,440.0,2857.142857,6.478781988662131,-0.04072433498799718,Below Market,1.7493877143874337,5.0,3.2506122856125663,79.7481631431623,Fair,1
TheRageRoom,Business Services,255.0,66.66666667,0.2604166666796875,-0.5141132047250029,Below Market,29.556650244849425,0.0,-29.556650244849425,70.0,Fair,0
Aastey,Beauty/Fashion,380.0,4000.0,10.498687664041997,0.10130540613116441,Fair Market,1.9995001249687576,0.0,-1.9995001249687576,78.99850037490627,Fair,0
Matri,Medical/Health,110.0,1500.0,13.513513513513514,-0.6791222938343829,Below Market,3.9973351099267154,4.0,0.0026648900732846315,90.99200532978014,Highly Fair,1
Rubbabu,Manufacturing,400.0,4000.0,9.975062344139651,-0.09897556691927765,Below Market,4.998750312421894,0.0,-4.998750312421894,93.99625093726567,Highly Fair,0
GulaboJaipur,Beauty/Fashion,450.0,9000.0,19.955654101995567,0.547178411220913,Fair Market,0.9998889012331964,0.0,-0.9998889012331964,75.99966670369959,Fair,0
AristaVault,Manufacturing,360.0,3000.0,8.310249307479225,-0.17994896364400656,Below Market,1.4995001666111296,1.0,-0.4995001666111296,77.49850049983338,Fair,1
ToHands,Technology/Software,120.0,5500.0,45.45454545454545,0.30086580086580084,Fair Market,0.9998182148700236,2.0,1.0001817851299764,75.99945464461007,Fair,1
PlusGold,Technology/Software,120.0,6000.0,49.586776859504134,0.3716474282203517,Fair Market,0.9998333611064822,1.5,0.5001666388935178,75.99950008331945,Fair,1
Aroleap,Medical/Health,100.0,4000.0,39.6039603960396,0.10744529382091038,Fair Market,2.499375156210947,5.0,2.500624843789053,80.49812546863284,Highly Fair,1
Cosmix,Medical/Health,750.0,10000.0,13.315579227696404,-0.6850895620230206,Below Market,0.9999000099990002,1.0,9.99900009998056e-05,77.499700029997,Fair,1
Fabriclore,Beauty/Fashion,1000.0,6870.0,6.863136863136863,-0.07010198665078436,Below Market,0.9998544607771794,0.0,-0.9998544607771794,87.99956338233153,Highly Fair,0
PolishMePretty,Beauty/Fashion,380.0,100.0,0.2624671916010498,-0.38130753457797967,Below Market,24.752475247524753,25.0,0.24752475247524686,70.0,Fair,1
GridMats,Manufacturing,450.0,25000.0,55.432372505543235,2.11198309851864,Significantly Overvalued,1.999920003199872,0.0,-1.999920003199872,56.99976000959961,Moderate,0
UnclePetersPanCakes,Food and Beverage,1400.0,3000.0,2.1413276231263385,-0.07759177540904089,Below Market,1.9993335554815064,3.0,1.0006664445184936,86.49800066644451,Highly Fair,1
CreativeHatti,Business Services,400.0,3000.0,7.481296758104739,-0.1901616528441122,Below Market,1.9993335554815064,0.0,-1.9993335554815064,84.99800066644451,Highly Fair,0
CandidMen,Beauty/Fashion,210.0,3000.0,14.218009478672986,0.2766623988058928,Fair Market,1.9993335554815064,5.0,3.000666444518494,78.99800066644451,Fair,1
Flyrobe,Beauty/Fashion,290.0,5000.0,17.18213058419244,0.41641351174881847,Fair Market,0.9998000399920016,4.0,3.0001999600079983,75.999400119976,Fair,1
WiseLife,Medical/Health,400.0,3000.0,7.481296758104739,-0.8609798987607856,Below Market,1.9993335554815064,4.0,2.000666444518494,84.99800066644451,Highly Fair,1
Cervicheck,Medical/Health,110.0,5000.0,45.04504504504504,0.271481611246459,Fair Market,1.4997000599880024,5.0,3.5002999400119976,77.499100179964,Fair,1
Eatverse,Food and Beverage,107.0,10000.0,92.5925925925926,0.6912247564181266,Fair Market,0.9999000099990002,0.0,-0.9999000099990002,75.999700029997,Fair,0
AvataarSkincare,Beauty/Fashion,380.0,7000.0,18.37270341207349,0.4725461297535828,Fair Market,0.9998571632623912,0.5,-0.49985716326239116,69.99957148978717,Fair,1
ChalteFirteMangalkaryalay,Business Services,255.0,2000.0,7.8125,-0.17530282637954242,Below Market,9.995002498750624,0.0,-9.995002498750624,91.01499250374813,Highly Fair,0
KryzenBiotech,Agriculture,225.0,2500.0,11.061946902654867,-0.06360080578787708,Below Market,2.9988004798080765,15.0,12.001199520191923,83.49640143942423,Highly Fair,1
FOMO,Food and Beverage,180.0,875.0,4.834254143646409,-0.054702472217200086,Below Market,3.9954337899543377,6.0,2.0045662100456623,90.98630136986301,Highly Fair,1
ModelVerse,Technology/Software,120.0,250.0,2.066115702479338,-0.4423412863569829,Below Market,9.9601593625498,10.0,0.03984063745019917,91.11952191235059,Highly Fair,1
VikrantBikes,Vehicles/Electrical Vehicles,2.0,600.0,200.0,-1.8480872297172426,Significantly Undervalued,4.9916805324459235,0.0,-4.9916805324459235,71.97504159733776,Fair,0
TheShellHair,Beauty/Fashion,120.0,1000.0,8.264462809917354,-0.004032870819549512,Below Market,2.997002997002997,3.0,0.0029970029970027845,87.991008991009,Highly Fair,1
Rize,Food and Beverage,0.0,750.0,750.0,,,5.9920106524633825,0.0,-5.9920106524633825,69.97603195739015,Fair,0
MEPACK,Business Services,255.0,70.0,0.2734375,-0.5135290489008525,Below Market,9.859154929577464,10.0,0.1408450704225359,91.42253521126761,Highly Fair,1
BaccaBucci,Beauty/Fashion,4700.0,25000.0,5.318017443097213,-0.1429506156012629,Below Market,0.999960001599936,0.0,-0.999960001599936,87.9998800047998,Highly Fair,0
Vobble,Children/Education,223.0,1666.666667,7.440476191964286,-0.13589103755653462,Below Market,1.499100539376554,2.0,0.500899460623446,83.49730161812965,Highly Fair,1
BeUNatural,Beauty/Fashion,400.0,2400.0,5.985037406483791,-0.11150224391872743,Below Market,2.4989587671803415,0.0,-2.4989587671803415,86.49687630154102,Highly Fair,0
Erotissch,Beauty/Fashion,380.0,2500.0,6.561679790026247,-0.08431495568004492,Below Market,2.9988004798080765,0.0,-2.9988004798080765,87.99640143942423,Highly Fair,0
Niblerzz,Food and Beverage,16.0,1666.666667,98.03921570588236,0.7375198955026124,Fair Market,2.998201078753108,5.0,2.001798921246892,69.99460323625932,Fair,1
Sorich,Food and Beverage,706.0,3600.0,5.091937765205092,-0.05251221619035196,Below Market,2.4993057484032213,0.0,-2.4993057484032213,86.49791724520966,Highly Fair,0
LittleBox,Beauty/Fashion,3600.0,7500.0,2.082754790336018,-0.2954853941378586,Below Market,0.9998666844420744,2.5,1.5001333155579255,87.99960005332622,Highly Fair,1
CremeCastle,Food and Beverage,720.0,4000.0,5.547850208044383,-0.04863705730519011,Below Market,1.4996250937265685,2.5,1.0003749062734315,83.4988752811797,Highly Fair,1
Namakwali,Food and Beverage,38.0,1000.0,25.64102564102564,0.12215066418211337,Fair Market,4.9950049950049955,5.0,0.004995004995004493,75.98501498501498,Fair,1
KariboCosmetics,Beauty/Fashion,80.0,1600.0,19.753086419753085,0.5376278368577598,Fair Market,4.996876951905059,0.0,-4.996876951905059,81.99063085571518,Highly Fair,0
Deeva,Beauty/Fashion,700.0,5000.0,7.132667617689016,-0.05739426602126278,Below Market,3.999200159968006,6.0,2.000799840031994,84.99760047990402,Highly Fair,1
DesignTemplate,Technology/Software,160.0,4000.0,24.84472049689441,-0.052163061032983724,Below Market,2.499375156210947,10.0,7.500624843789053,86.49812546863284,Highly Fair,1
Sama,Business Services,640.0,10000.0,15.600624024960998,0.17409708501395235,Fair Market,0.9999000099990002,1.5,0.5000999900009998,75.999700029997,Fair,1
GoldenFeathers,Manufacturing,150.0,10000.0,66.2251655629139,2.636924395083361,Significantly Overvalued,4.999500049995,0.0,-4.999500049995,65.998500149985,Fair,0
Myracle.io,Technology/Software,120.0,4000.0,33.05785123966942,0.0885209188021483,Fair Market,2.999250187453137,0.0,-2.999250187453137,81.99775056235941,Highly Fair,0
Cup-ji,Food and Beverage,62.0,1000.0,15.873015873015872,0.03912465680421481,Fair Market,4.9950049950049955,0.0,-4.9950049950049955,81.98501498501498,Highly Fair,0
AToddlerThing,Beauty/Fashion,478.0,4000.0,8.350730688935283,3.445020911282138e-05,Fair Market,1.9995001249687576,2.0,0.0004998750312423805,68.49850037490627,Fair,1
FlexifyMe,Medical/Health,110.0,5000.0,45.04504504504504,0.271481611246459,Fair Market,1.999600079984003,1.32,-0.679600079984003,72.998800239952,Fair,1
Dharaksha,Green/CleanTech,295.0,1.25,0.0042229729729729,-0.9238425214987713,Below Market,0.5555555555555556,1.0,0.4444444444444444,80.66666666666666,Highly Fair,1
iDreamCareer,Technology/Software,840.0,8593.75,10.21848989298454,-0.3026980148512412,Below Market,1.2798510718752727,1.0,-0.2798510718752727,76.83955321562581,Fair,1
RockPaperRum,Liquor/Alcohol,671.5,2500.0,3.717472118959108,-0.1560144705803206,Below Market,1.9992003198720512,1.0,-0.9992003198720512,78.99760095961615,Fair,1
Fit&Flex,Food and Beverage,460.0,3333.333333,7.230657989154013,-0.03433354875347205,Below Market,2.999100270218844,0.0,-2.999100270218844,87.99730081065653,Highly Fair,1
Sukham,Medical/Health,47.0,3003.003003,62.5625625625,0.7995948918450406,Fair Market,3.3288914791407755,0.0,-3.3288914791407755,76.98667443742232,Fair,0
Smotect,Medical/Health,281.0,10000.0,35.46099290780142,-0.017455745920970156,Below Market,0.9999000099990002,5.0,4.000099990001,75.999700029997,Fair,1
Katidhan,Manufacturing,60.0,6000.0,98.36065573770492,4.1999346175926515,Significantly Overvalued,2.4995834027662056,5.0,2.5004165972337944,46.49875020829862,Moderate,1
NEMAAI,Technology/Software,120.0,1600.0,13.223140495867767,-0.25123089249969566,Below Market,4.996876951905059,8.0,3.003123048094941,87.99063085571518,Highly Fair,1
MaplePods,Business Services,255.0,3000.0,11.71875,-5.607895917454641e-05,Below Market,4.998333888703765,0.0,-4.998333888703765,93.99500166611129,Highly Fair,0
SpecOps,Others,626.0,4000.0,6.379585326953748,-0.586167101743307,Below Market,1.9995001249687576,2.0,0.0004998750312423805,78.99850037490627,Fair,1
KaabilKids,Technology/Software,120.0,3500.0,28.925619834710744,0.01773929144759753,Fair Market,1.9994287346472437,2.5,0.5005712653527563,72.99828620394173,Fair,1
OddGiraffe,Lifestyle/Home,410.0,1000.0,2.4330900243309004,-0.7448790564666476,Below Market,7.492507492507492,0.0,-7.492507492507492,98.52247752247752,Highly Fair,0
Nemocare,Medical/Health,90.0,4000.0,43.95604395604395,0.23865070714633552,Fair Market,2.499375156210947,0.67,-1.829375156210947,68.49812546863284,Fair,1
WhySoBlue,Beauty/Fashion,300.0,2500.0,8.305647840531561,-0.0020910966274605564,Below Market,2.9988004798080765,3.0,0.0011995201919234866,81.99640143942423,Highly Fair,1
CoratiaTechnologies,Technology/Software,128.0,8000.0,62.01550387596899,0.5845410050696983,Fair Market,0.9998750156230471,1.0,0.00012498437695285247,75.99962504686914,Fair,1
Coolant,Manufacturing,110.0,9000.0,81.08108108108108,3.3594883794300134,Significantly Overvalued,0.9998889012331964,0.0,-0.9998889012331964,53.99966670369959,Moderate,0
Xmachines,Technology/Software,0.0,1800.0,1000.0,,,3.997779011660189,4.0,0.002220988339811214,63.99333703498056,Fair,1
Luvottica,Lifestyle/Home,100.0,2000.0,19.8019801980198,0.6649334576314772,Fair Market,9.995002498750624,0.0,-9.995002498750624,85.01499250374813,Highly Fair,0
FarmDidi,Food and Beverage,60.0,2500.0,40.98360655737705,0.25255934175416106,Fair Market,1.9992003198720512,10.0,8.00079968012795,72.99760095961615,Fair,1
Popcorn,Food and Beverage,180.0,1000.0,5.524861878453039,-0.04883245322181862,Below Market,7.492507492507492,15.0,7.507492507492508,94.02247752247752,Highly Fair,1
Prorata,Business Services,0.0,5000.0,1000.0,,,1.999600079984003,10.0,8.000399920015997,52.0,Moderate,1
Indigifts,Business Services,740.0,2500.0,3.3738191632928474,-0.37443610752387413,Below Market,1.9992003198720512,4.0,2.000799680127949,84.99760095961615,Highly Fair,1
AlienVersions,Vehicles/Electrical Vehicles,0.0,1000.0,1000.0,,,4.9950049950049955,0.0,-4.9950049950049955,66.98501498501498,Fair,0
Rocca,Food and Beverage,250.0,1500.0,5.9760956175298805,-0.0449970623244379,Below Market,3.9973351099267154,2.5,-1.4973351099267154,84.99200532978014,Highly Fair,1
KikoLive,Technology/Software,25.0,10000.0,384.61538461538464,6.110403984504704,Significantly Overvalued,0.9999000099990002,0.0,-0.9999000099990002,47.999700029997,Moderate,0
Melooha,Others,0.0,4000.0,1000.0,,,1.9995001249687576,0.0,-1.9995001249687576,58.0,Moderate,0
FUTRStudios,Technology/Software,46.0,4000.0,85.1063829787234,0.9800682250552141,Fair Market,2.499375156210947,0.0,-2.499375156210947,74.49812546863284,Fair,0
Allter,Lifestyle/Home,1000.0,4000.0,3.996003996003996,-0.6180191561685068,Below Market,2.499375156210947,4.0,1.500624843789053,92.49812546863284,Highly Fair,1
FirstBudOrganics,Food and Beverage,150.0,714.2857143,4.730368968874172,-0.05558547412771633,Below Market,6.990213700679244,10.0,3.009786299320756,99.97064110203773,Highly Fair,1
Shararat,Lifestyle/Home,330.0,857.1428571,2.589555459516616,-0.7321789399743006,Below Market,6.991842850357509,0.0,-6.991842850357509,99.97552855107253,Highly Fair,0
Competishun,Children/Education,1025.0,20000.0,19.49317738791423,0.5220074993402964,Fair Market,0.999950002499875,0.0,-0.999950002499875,81.99985000749962,Highly Fair,0
BombayClosetCleanse,Beauty/Fashion,190.0,4000.0,20.94240837696335,0.5937014793476355,Fair Market,2.499375156210947,0.0,-2.499375156210947,80.49812546863284,Highly Fair,0
KioskKaffee,Food and Beverage,840.0,3000.0,3.56718192627824,-0.06547231681871449,Below Market,2.9990003332222592,0.0,-2.9990003332222592,87.99700099966678,Highly Fair,0
NeonAttack,Lifestyle/Home,1000.0,2500.0,2.4975024975024973,-0.7396507713066155,Below Market,2.9988004798080765,2.0,-0.9988004798080765,83.49640143942423,Highly Fair,1
PTal,Lifestyle/Home,398.0,5000.0,12.531328320802006,0.07478314292224077,Fair Market,0.9998000399920016,3.2,2.2001999600079984,75.999400119976,Fair,1
RoadPilot,Technology/Software,120.0,1600.0,13.223140495867767,-0.25123089249969566,Below Market,4.996876951905059,0.0,-4.996876951905059,93.99063085571518,Highly Fair,0
SmartMop,Lifestyle/Home,330.0,1500.0,4.531722054380665,-0.5745355475340369,Below Market,0.9993337774816788,0.0,-0.9993337774816788,81.99800133244503,Highly Fair,0
Lea,Beauty/Fashion,300.0,5000.0,16.611295681063122,0.3895000321104725,Fair Market,1.999600079984003,4.0,2.000399920015997,74.498800239952,Fair,1
$KrishnaRama,Entertainment,65.0,666.6666667,10.10101010151515,-0.35902772254202137,Below Market,29.955067397406136,0.0,-29.955067397406136,70.0,Fair,0
Rentit4me,Business Services,142.0,3000.0,20.97902097902098,0.4153890075828165,Fair Market,4.998333888703765,0.0,-4.998333888703765,87.99500166611129,Highly Fair,0
CoolTheGlobe,Green/CleanTech,0.0,500.0,500.0,,,4.990019960079841,8.0,3.0099800399201593,66.97005988023952,Fair,1
Canvaloop,Green/CleanTech,320.0,7518.796992,23.423043588785045,1.2938488246955535,Above Market,1.3298231336083388,4.0,2.670176866391661,66.98946940082502,Fair,1
DigitalPaani,Green/CleanTech,220.0,7000.0,31.67420814479638,2.0752091046208694,Significantly Overvalued,0.9998571632623912,0.0,-0.9998571632623912,53.99957148978717,Moderate,0
FAEBeauty,Beauty/Fashion,1000.0,10000.0,9.99000999000999,0.07732248892079159,Fair Market,0.9999000099990002,1.5,0.5000999900009998,81.999700029997,Highly Fair,1
CONFECT,Food and Beverage,180.0,10000.0,55.248618784530386,0.3738089144456471,Fair Market,0.9999000099990002,2.0,1.000099990001,71.499700029997,Fair,1
Indulge,Technology/Software,120.0,5000.0,41.32231404958678,0.23008417351125005,Fair Market,0.9998000399920016,0.0,-0.9998000399920016,75.999400119976,Fair,0
BLFabric,Beauty/Fashion,525.0,5000.0,9.505703422053232,0.0544886101863853,Fair Market,1.999600079984003,5.0,3.000399920015997,78.998800239952,Fair,1
CultureCircle,Beauty/Fashion,380.0,24000.0,62.99212598425197,2.576243563613954,Significantly Overvalued,0.4999791675346861,3.0,2.5000208324653137,52.49993750260406,Moderate,1
NexeraHealth,Medical/Health,110.0,7500.0,67.56756756756756,0.9504844005899176,Fair Market,0.9998666844420744,0.0,-0.9998666844420744,75.99960005332622,Fair,0
NOOE,Technology/Software,120.0,5000.0,41.32231404958678,0.23008417351125005,Fair Market,0.9998000399920016,51.0,50.000199960008,75.999400119976,Fair,1
GoZero,Food and Beverage,180.0,10000.0,55.248618784530386,0.3738089144456471,Fair Market,0.9999000099990002,1.5,0.5000999900009998,75.999700029997,Fair,1
CurveElectric,Technology/Software,120.0,10000.0,82.64462809917356,0.9379004470567585,Fair Market,4.999500049995,0.0,-4.999500049995,87.998500149985,Highly Fair,0
Gudworld,Food and Beverage,600.0,2500.0,4.159733777038269,-0.06043575200137467,Below Market,1.9992003198720512,5.0,3.000799680127949,84.99760095961615,Highly Fair,1
airth,Lifestyle/Home,600.0,6000.0,9.983361064891849,-0.1320323810964408,Below Market,0.9998333611064822,3.7,2.700166638893518,81.99950008331945,Highly Fair,1
OneDios,Lifestyle/Home,357.0,5000.0,13.966480446927374,0.19127276354929987,Fair Market,1.4997000599880024,0.0,-1.4997000599880024,77.499100179964,Fair,0
InnerGize,Medical/Health,110.0,3600.0,32.432432432432435,-0.10875995078587772,Below Market,1.4995834490419329,4.2,2.7004165509580673,83.49875034712579,Highly Fair,1
PersonalTouchSkincare,Beauty/Fashion,1200.0,12000.0,9.991673605328891,0.07740092434365355,Fair Market,0.9999166736105324,0.0,-0.9999166736105324,81.9997500208316,Highly Fair,0
KIWIKisanWindow,Lifestyle/Home,506.0,5000.0,9.861932938856016,-0.14188856015779083,Below Market,0.9998000399920016,10.0,9.000199960007999,81.999400119976,Highly Fair,1
TripoleGear,Fitness/Sports/Outdoors,1420.0,10000.0,7.037297677691766,-0.010652854283749876,Below Market,0.9999000099990002,1.15,0.15009999000099972,81.999700029997,Highly Fair,1
Neosapien,Technology/Software,120.0,3200.0,26.446280991735534,-0.024729684965133027,Below Market,2.499218994064355,4.0,1.5007810059356448,86.49765698219306,Highly Fair,1
MissCheesecake,Food and Beverage,180.0,600.0,3.314917127071823,-0.06761651400703933,Below Market,4.9916805324459235,0.0,-4.9916805324459235,93.97504159733776,Highly Fair,1
SpeedKitchen,Food and Beverage,550.0,6666.666667,12.09921355172414,0.007048138986180546,Fair Market,2.999550067339922,6.0,3.000449932660078,81.99865020201976,Highly Fair,1
MudgarClub,Fitness/Sports/Outdoors,270.0,500.0,1.845018450184502,-0.17205413583511028,Below Market,9.98003992015968,12.5,2.5199600798403203,91.05988023952096,Highly Fair,1
ImagiMake,Children/Education,5600.0,30000.0,5.356186395286556,-0.24966231466776442,Below Market,0.4999833338888704,0.0,-0.4999833338888704,86.4999500016666,Highly Fair,1
